Country Name,1972-01-01 00:00:00,1973-01-01 00:00:00,1974-01-01 00:00:00,1975-01-01 00:00:00,1976-01-01 00:00:00,1977-01-01 00:00:00,1978-01-01 00:00:00,1979-01-01 00:00:00,1980-01-01 00:00:00,1981-01-01 00:00:00,1982-01-01 00:00:00,1983-01-01 00:00:00,1984-01-01 00:00:00,1985-01-01 00:00:00,1986-01-01 00:00:00,1987-01-01 00:00:00,1988-01-01 00:00:00,1989-01-01 00:00:00,1990-01-01 00:00:00,1991-01-01 00:00:00,1992-01-01 00:00:00,1993-01-01 00:00:00,1994-01-01 00:00:00,1995-01-01 00:00:00,1996-01-01 00:00:00,1997-01-01 00:00:00,1998-01-01 00:00:00,1999-01-01 00:00:00,2000-01-01 00:00:00,2001-01-01 00:00:00,2002-01-01 00:00:00,2003-01-01 00:00:00,2004-01-01 00:00:00,2005-01-01 00:00:00,2006-01-01 00:00:00,2007-01-01 00:00:00,2008-01-01 00:00:00,2009-01-01 00:00:00,2010-01-01 00:00:00,2011-01-01 00:00:00,2012-01-01 00:00:00,2013-01-01 00:00:00,2014-01-01 00:00:00,2015-01-01 00:00:00,2016-01-01 00:00:00,2017-01-01 00:00:00,2018-01-01 00:00:00,2019-01-01 00:00:00
"Bahamas, The",1.202000976,1.202000976,1.202000976,1.202000976,1.202000976,1.202000976,1.202000976,1.202000976,1.202000976,1.202000976,1.202000976,1.202000976,1.202000976,1.202000976,1.202000976,1.202000976,1.202000976,1.202000976,1.202000976,1.202000976,1.202000976,1.202000976,1.202000976,1.202000976,1.202000976,1.275551125,1.348900318,1.367278337,1.385656357,1.417496847,1.44925034,1.399311662,1.402297258,1.330680847,1.376170874,1.370789886,1.380107999,1.366360903,1.357751727,1.359712958,1.343358278,1.356362581,1.294854879,1.294854879,1.294854879,1.294854879,1.294854879,1.294854879
Bahrain,0.166452095,0.166452095,0.166452095,0.166452095,0.166452095,0.166452095,0.166452095,0.166452095,0.166452095,0.166452095,0.166452095,0.166452095,0.166452095,0.166452095,0.166452095,0.166452095,0.166452095,0.166452095,0.166452095,0.166452095,0.166452095,0.166452095,0.166452095,0.166452095,0.166452095,0.133318549,0.100275531,0.236973874,0.373672217,0.57146523,0.768717825,0.449702978,0.529212952,0.46535936,0.243811309,0.251335025,0.24810937,0.241508976,0.249003798,0.236385137,0.393336445,0.452240437,0.299461216,0.299461216,0.299461216,0.299461216,0.299461216,0.299461216
Bangladesh,-0.733031988,-0.733031988,-0.733031988,-0.733031988,-0.733031988,-0.733031988,-0.733031988,-0.733031988,-0.733031988,-0.733031988,-0.733031988,-0.733031988,-0.733031988,-0.733031988,-0.733031988,-0.733031988,-0.733031988,-0.733031988,-0.733031988,-0.733031988,-0.733031988,-0.733031988,-0.733031988,-0.733031988,-0.733031988,-0.585885581,-0.439141214,-0.690943211,-0.942745209,-1.060086813,-1.177107811,-1.333667159,-1.488409877,-1.412445426,-1.422969818,-1.046986818,-1.016068935,-1.027248144,-1.023269892,-1.046835303,-0.868326008,-0.893454731,-0.910451531,-0.910451531,-0.910451531,-0.910451531,-0.910451531,-0.910451531
Barbados,1.35953927,1.35953927,1.35953927,1.35953927,1.35953927,1.35953927,1.35953927,1.35953927,1.35953927,1.35953927,1.35953927,1.35953927,1.35953927,1.35953927,1.35953927,1.35953927,1.35953927,1.35953927,1.35953927,1.35953927,1.35953927,1.35953927,1.35953927,1.35953927,1.35953927,1.369858057,1.380148649,1.382515728,1.384882808,1.342049854,1.29933393,1.316519618,1.232990623,1.306797147,1.261311531,1.339045882,1.30923152,1.334126115,1.436128974,1.764779687,1.662436366,1.609861612,1.028942943,1.028942943,1.028942943,1.028942943,1.028942943,1.028942943
Belarus,-0.930731416,-0.930731416,-0.930731416,-0.930731416,-0.930731416,-0.930731416,-0.930731416,-0.930731416,-0.930731416,-0.930731416,-0.930731416,-0.930731416,-0.930731416,-0.930731416,-0.930731416,-0.930731416,-0.930731416,-0.930731416,-0.930731416,-0.930731416,-0.930731416,-0.930731416,-0.930731416,-0.930731416,-0.930731416,-0.781693972,-0.633063734,-0.568123072,-0.503182411,-0.641373682,-0.779187381,-0.704946339,-0.922180414,-0.872314155,-0.627905667,-0.681611598,-0.637760758,-0.640954137,-0.729501784,-0.724858105,-0.524866641,-0.520021617,-0.320556402,-0.320556402,-0.320556402,-0.320556402,-0.320556402,-0.320556402
Belgium,1.313491464,1.313491464,1.313491464,1.313491464,1.313491464,1.313491464,1.313491464,1.313491464,1.313491464,1.313491464,1.313491464,1.313491464,1.313491464,1.313491464,1.313491464,1.313491464,1.313491464,1.313491464,1.313491464,1.313491464,1.313491464,1.313491464,1.313491464,1.313491464,1.313491464,1.316238759,1.318978548,1.389396429,1.45981431,1.454910672,1.450020432,1.381170988,1.35314548,1.34454453,1.249812961,1.296854854,1.318707585,1.427966118,1.494093537,1.559770703,1.553081393,1.630219579,1.552397609,1.552397609,1.552397609,1.552397609,1.552397609,1.552397609
Belize,-0.014623114,-0.014623114,-0.014623114,-0.014623114,-0.014623114,-0.014623114,-0.014623114,-0.014623114,-0.014623114,-0.014623114,-0.014623114,-0.014623114,-0.014623114,-0.014623114,-0.014623114,-0.014623114,-0.014623114,-0.014623114,-0.014623114,-0.014623114,-0.014623114,-0.014623114,-0.014623114,-0.014623114,-0.014623114,-0.070346936,-0.125918508,-0.160743281,-0.195568055,-0.220152876,-0.244670525,-0.12683861,-0.267151654,-0.265379786,-0.387274176,-0.379635036,-0.336738318,-0.04063414,-0.081751071,-0.260225624,0.005767961,0.018098461,-0.189475268,-0.189475268,-0.189475268,-0.189475268,-0.189475268,-0.189475268
Benin,-0.930731416,-0.930731416,-0.930731416,-0.930731416,-0.930731416,-0.930731416,-0.930731416,-0.930731416,-0.930731416,-0.930731416,-0.930731416,-0.930731416,-0.930731416,-0.930731416,-0.930731416,-0.930731416,-0.930731416,-0.930731416,-0.930731416,-0.930731416,-0.930731416,-0.930731416,-0.930731416,-0.930731416,-0.930731416,-0.764991868,-0.59970516,-0.54623729,-0.49276942,-0.642594006,-0.792009234,-0.56892395,-0.493639767,-0.970942497,-0.616738021,-0.473546594,-0.53126967,-0.672711611,-0.737614274,-0.642196357,-0.932404459,-0.834388018,-0.780429363,-0.780429363,-0.780429363,-0.780429363,-0.780429363,-0.780429363
Bermuda,1.35953927,1.35953927,1.35953927,1.35953927,1.35953927,1.35953927,1.35953927,1.35953927,1.35953927,1.35953927,1.35953927,1.35953927,1.35953927,1.35953927,1.35953927,1.35953927,1.35953927,1.35953927,1.35953927,1.35953927,1.35953927,1.35953927,1.35953927,1.35953927,1.35953927,1.369858057,1.380148649,1.382515728,1.384882808,1.342049854,1.29933393,1.316519618,1.284614205,1.27218318,1.27474761,1.298273921,1.319785237,1.345136762,1.333021045,1.307217717,1.294389725,1.285754204,1.251688123,1.251688123,1.251688123,1.251688123,1.251688123,1.251688123
Bhutan,0.44343102,0.44343102,0.44343102,0.44343102,0.44343102,0.44343102,0.44343102,0.44343102,0.44343102,0.44343102,0.44343102,0.44343102,0.44343102,0.44343102,0.44343102,0.44343102,0.44343102,0.44343102,0.44343102,0.44343102,0.44343102,0.44343102,0.44343102,0.44343102,0.44343102,0.582154244,0.720498443,0.552496582,0.384494722,0.482571595,0.580380499,0.753950298,0.618482292,0.747862399,0.658191502,0.740648806,0.765826404,0.810363948,0.821655273,0.73602587,0.823656023,0.823474109,1.274802208,1.274802208,1.274802208,1.274802208,1.274802208,1.274802208
Bolivia,-0.899521232,-0.899521232,-0.899521232,-0.899521232,-0.899521232,-0.899521232,-0.899521232,-0.899521232,-0.899521232,-0.899521232,-0.899521232,-0.899521232,-0.899521232,-0.899521232,-0.899521232,-0.899521232,-0.899521232,-0.899521232,-0.899521232,-0.899521232,-0.899521232,-0.899521232,-0.899521232,-0.899521232,-0.899521232,-0.546077433,-0.193599328,-0.283137403,-0.372675478,-0.661494562,-0.949524522,-0.793509722,-0.771293342,-0.762389362,-0.394265622,-0.355216324,-0.495375037,-0.631202996,-0.442315787,-0.533959627,-0.704874516,-0.589369833,-0.640318394,-0.640318394,-0.640318394,-0.640318394,-0.640318394,-0.640318394
Bosnia and Herzegovina,-0.349427521,-0.349427521,-0.349427521,-0.349427521,-0.349427521,-0.349427521,-0.349427521,-0.349427521,-0.349427521,-0.349427521,-0.349427521,-0.349427521,-0.349427521,-0.349427521,-0.349427521,-0.349427521,-0.349427521,-0.349427521,-0.349427521,-0.349427521,-0.349427521,-0.349427521,-0.349427521,-0.349427521,-0.349427521,-0.312637152,-0.275947303,-0.381478488,-0.487009674,-0.419531818,-0.352238327,-0.301143855,-0.313778222,-0.198875815,-0.293383926,-0.377741367,-0.355493575,-0.372440279,-0.324710518,-0.305923313,-0.29595232,-0.223521695,-0.281817913,-0.281817913,-0.281817913,-0.281817913,-0.281817913,-0.281817913
Botswana,0.585982561,0.585982561,0.585982561,0.585982561,0.585982561,0.585982561,0.585982561,0.585982561,0.585982561,0.585982561,0.585982561,0.585982561,0.585982561,0.585982561,0.585982561,0.585982561,0.585982561,0.585982561,0.585982561,0.585982561,0.585982561,0.585982561,0.585982561,0.585982561,0.585982561,0.64596634,0.705786228,0.686005324,0.66622442,0.636075108,0.606008172,1.24967134,0.879445016,1.141266823,0.895547032,0.941658497,0.98775363,0.919515193,1.003334641,0.979917467,0.918630481,0.91186446,0.799274445,0.799274445,0.799274445,0.799274445,0.799274445,0.799274445
Brazil,-0.072134018,-0.072134018,-0.072134018,-0.072134018,-0.072134018,-0.072134018,-0.072134018,-0.072134018,-0.072134018,-0.072134018,-0.072134018,-0.072134018,-0.072134018,-0.072134018,-0.072134018,-0.072134018,-0.072134018,-0.072134018,-0.072134018,-0.072134018,-0.072134018,-0.072134018,-0.072134018,-0.072134018,-0.072134018,-0.035321878,0.001389683,0.012458868,0.023528052,0.018264009,0.013014348,0.103209145,0.052835204,-0.169980109,-0.137559682,-0.116713583,-0.020463366,-0.116783746,-0.000679583,0.145704105,-0.073910311,-0.118236355,-0.37831071,-0.37831071,-0.37831071,-0.37831071,-0.37831071,-0.37831071
Brunei Darussalam,0.538749278,0.538749278,0.538749278,0.538749278,0.538749278,0.538749278,0.538749278,0.538749278,0.538749278,0.538749278,0.538749278,0.538749278,0.538749278,0.538749278,0.538749278,0.538749278,0.538749278,0.538749278,0.538749278,0.538749278,0.538749278,0.538749278,0.538749278,0.538749278,0.538749278,0.456939679,0.375353605,0.381228149,0.387102693,0.342458577,0.29793644,0.28681913,0.407245994,0.264606416,0.228613153,0.239884168,0.538874388,1.020209193,0.894763529,0.875204027,0.63643831,0.721916914,0.633458555,0.633458555,0.633458555,0.633458555,0.633458555,0.633458555
Bulgaria,-0.775768638,-0.775768638,-0.775768638,-0.775768638,-0.775768638,-0.775768638,-0.775768638,-0.775768638,-0.775768638,-0.775768638,-0.775768638,-0.775768638,-0.775768638,-0.775768638,-0.775768638,-0.775768638,-0.775768638,-0.775768638,-0.775768638,-0.775768638,-0.775768638,-0.775768638,-0.775768638,-0.775768638,-0.775768638,-0.506757929,-0.238482222,-0.225968428,-0.213454634,-0.204582305,-0.195734218,-0.071070135,0.098735064,0.058432888,-0.100868478,-0.233496785,-0.303651839,-0.247122794,-0.206980243,-0.225005403,-0.238343164,-0.294138014,-0.283894181,-0.283894181,-0.283894181,-0.283894181,-0.283894181,-0.283894181
Burkina Faso,0.221323252,0.221323252,0.221323252,0.221323252,0.221323252,0.221323252,0.221323252,0.221323252,0.221323252,0.221323252,0.221323252,0.221323252,0.221323252,0.221323252,0.221323252,0.221323252,0.221323252,0.221323252,0.221323252,0.221323252,0.221323252,0.221323252,0.221323252,0.221323252,0.221323252,-0.011207157,-0.243102238,-0.191852272,-0.140602306,-0.081057946,-0.021676276,-0.033451848,-0.152619109,-0.090967983,-0.329226255,-0.351358831,-0.328134686,-0.38107729,-0.388622314,-0.391554654,-0.519974887,-0.576052189,-0.525002599,-0.525002599,-0.525002599,-0.525002599,-0.525002599,-0.525002599
Burundi,-1.388785481,-1.388785481,-1.388785481,-1.388785481,-1.388785481,-1.388785481,-1.388785481,-1.388785481,-1.388785481,-1.388785481,-1.388785481,-1.388785481,-1.388785481,-1.388785481,-1.388785481,-1.388785481,-1.388785481,-1.388785481,-1.388785481,-1.388785481,-1.388785481,-1.388785481,-1.388785481,-1.388785481,-1.388785481,-1.271412304,-1.154359818,-1.084458709,-1.0145576,-0.978575904,-0.942692518,-1.047090173,-0.969913542,-0.899686992,-1.065673947,-1.116411567,-1.015800476,-1.067552328,-1.105630279,-1.122372031,-1.439089417,-1.366742492,-1.193353176,-1.193353176,-1.193353176,-1.193353176,-1.193353176,-1.193353176
Cabo Verde,-0.317102939,-0.317102939,-0.317102939,-0.317102939,-0.317102939,-0.317102939,-0.317102939,-0.317102939,-0.317102939,-0.317102939,-0.317102939,-0.317102939,-0.317102939,-0.317102939,-0.317102939,-0.317102939,-0.317102939,-0.317102939,-0.317102939,-0.317102939,-0.317102939,-0.317102939,-0.317102939,-0.317102939,-0.317102939,-0.317102939,-0.317102939,-0.094811454,0.12748003,0.255932709,0.384034425,0.289174169,0.271419466,0.343925476,0.633570433,0.787132382,0.777043223,0.770491004,0.797934651,0.86149627,0.788585424,0.764068842,0.903527021,0.903527021,0.903527021,0.903527021,0.903527021,0.903527021
Cambodia,-0.964424312,-0.964424312,-0.964424312,-0.964424312,-0.964424312,-0.964424312,-0.964424312,-0.964424312,-0.964424312,-0.964424312,-0.964424312,-0.964424312,-0.964424312,-0.964424312,-0.964424312,-0.964424312,-0.964424312,-0.964424312,-0.964424312,-0.964424312,-0.964424312,-0.964424312,-0.964424312,-0.964424312,-0.964424312,-1.024194444,-1.08380127,-0.96446386,-0.84512645,-0.91610696,-0.986893535,-0.937282264,-1.017761588,-1.179007769,-1.225454211,-1.08996594,-1.199373126,-1.158994079,-1.232384562,-1.218277335,-1.046278358,-1.014727116,-1.081862569,-1.081862569,-1.081862569,-1.081862569,-1.081862569,-1.081862569
Cameroon,-1.15809834,-1.15809834,-1.15809834,-1.15809834,-1.15809834,-1.15809834,-1.15809834,-1.15809834,-1.15809834,-1.15809834,-1.15809834,-1.15809834,-1.15809834,-1.15809834,-1.15809834,-1.15809834,-1.15809834,-1.15809834,-1.15809834,-1.15809834,-1.15809834,-1.15809834,-1.15809834,-1.15809834,-1.15809834,-1.09904686,-1.040156722,-1.04897815,-1.057799578,-1.072274671,-1.086710215,-0.86248064,-1.07296145,-1.160717607,-1.026647329,-0.95124805,-0.943711281,-0.922345638,-0.984666526,-1.076981068,-1.267401338,-1.194298983,-1.153098464,-1.153098464,-1.153098464,-1.153098464,-1.153098464,-1.153098464
Canada,2.196170568,2.196170568,2.196170568,2.196170568,2.196170568,2.196170568,2.196170568,2.196170568,2.196170568,2.196170568,2.196170568,2.196170568,2.196170568,2.196170568,2.196170568,2.196170568,2.196170568,2.196170568,2.196170568,2.196170568,2.196170568,2.196170568,2.196170568,2.196170568,2.196170568,2.217394498,2.238560438,2.234593034,2.230625629,2.170262605,2.110064507,2.040145159,1.854112744,1.862457871,1.95634532,1.982661009,1.989833117,2.083323956,2.096807957,1.999403477,1.925128222,1.874803185,1.817848921,1.817848921,1.817848921,1.817848921,1.817848921,1.817848921
Cayman Islands,1.35953927,1.35953927,1.35953927,1.35953927,1.35953927,1.35953927,1.35953927,1.35953927,1.35953927,1.35953927,1.35953927,1.35953927,1.35953927,1.35953927,1.35953927,1.35953927,1.35953927,1.35953927,1.35953927,1.35953927,1.35953927,1.35953927,1.35953927,1.35953927,1.35953927,1.369858057,1.380148649,1.382515728,1.384882808,1.342049854,1.29933393,1.316519618,1.238905311,1.27218318,1.27474761,1.298273921,0.837710083,1.114503622,1.133149862,1.351287365,1.353662729,1.357485294,1.026687503,1.026687503,1.026687503,1.026687503,1.026687503,1.026687503
Central African Republic,-1.388785481,-1.388785481,-1.388785481,-1.388785481,-1.388785481,-1.388785481,-1.388785481,-1.388785481,-1.388785481,-1.388785481,-1.388785481,-1.388785481,-1.388785481,-1.388785481,-1.388785481,-1.388785481,-1.388785481,-1.388785481,-1.388785481,-1.388785481,-1.388785481,-1.388785481,-1.388785481,-1.388785481,-1.388785481,-1.192732723,-0.997215629,-1.092451274,-1.18768692,-1.147576134,-1.10757494,-1.225060225,-1.325428724,-1.207323313,-0.99707514,-0.972397029,-0.977801621,-0.907439768,-0.836116314,-0.843617558,-0.893970907,-1.041790485,-1.150226355,-1.150226355,-1.150226355,-1.150226355,-1.150226355,-1.150226355
Chad,-0.930731416,-0.930731416,-0.930731416,-0.930731416,-0.930731416,-0.930731416,-0.930731416,-0.930731416,-0.930731416,-0.930731416,-0.930731416,-0.930731416,-0.930731416,-0.930731416,-0.930731416,-0.930731416,-0.930731416,-0.930731416,-0.930731416,-0.930731416,-0.930731416,-0.930731416,-0.930731416,-0.930731416,-0.930731416,-0.936232303,-0.941718161,-0.880129218,-0.818540275,-0.880701316,-0.942692518,-1.263405442,-1.281617284,-1.43051064,-1.267525792,-1.300601125,-1.446713805,-1.355536461,-1.335370302,-1.263045192,-1.251335263,-1.285287619,-1.234214544,-1.234214544,-1.234214544,-1.234214544,-1.234214544,-1.234214544
